Num_Rounds	Time		Round 1 Loss	Round 2 Loss	Round 3 Loss
3	183.04022129999066	1.9699761629104615	1.6632643818855286	1.5599784970283508
3	83.38786010001786	2.306203079223633	2.306780529022217	2.3070401430130003
3	73.6145428000018	2.3199546098709107	2.319605803489685	2.3189664125442504
3	75.37379490002058	2.3145327091217043	2.316180634498596	2.3128894090652468
3	65.95112830004655	2.312695598602295	2.3125103235244753	2.3137361288070677
3	72.81399189983495	2.311067748069763	2.316348838806152	2.3114365339279175
3	68.21499620005488	2.3144141912460325	2.3140297412872313	2.3147645711898805
3	70.11206590011716	2.309157109260559	2.308667039871216	2.3089541673660277
3	69.68814079998992	2.3080572366714476	2.3092161655426025	2.307752823829651
3	74.22926510008983	2.3070754766464234	2.3074609279632567	2.3073750495910645
3	112.26279730000533	2.325885605812073	2.3273985147476197	2.326879620552063
3	80.74550139997154	2.315531373023987	2.316485857963562	2.319202184677124
3	104.7698452998884	2.295193147659302	2.2943106412887575	2.29631826877594
3	78.62456750008278	2.3128752946853637	2.315694546699524	2.3123336315155028
3	77.0786684001796	2.3055853128433226	2.3051734447479246	2.3046905994415283
3	80.37274949997663	2.3028921365737913	2.3040764331817627	2.303359317779541
3	81.39440600015223	2.3165794610977173	2.315847635269165	2.3160586595535277
3	75.07029980001971	2.3022327423095703	2.3030351400375366	2.3009989500045775
3	77.92038720007986	2.301167345046997	2.302224063873291	2.300587368011475
3	78.49672219995409	2.3287985801696776	2.3291370153427122	2.329728126525879
3	163.11403940012679	2.317056179046631	2.31485857963562	2.3172353982925413
3	181.87224870012142	2.320939373970032	2.3222266912460325	2.320970916748047
3	188.66058189980686	2.314307928085327	2.312750506401062	2.3162070751190185
3	165.6477465000935	2.317648434638977	2.3173014163970946	2.316777157783508
3	167.27529980009422	2.3091402769088747	2.3096096515655518	2.308024454116821
3	165.18817780003883	2.303444504737854	2.3030245304107666	2.3021687507629394
3	146.10473539982922	2.31001296043396	2.309853172302246	2.31052188873291
3	80.80134560004808	2.3268320083618166	2.3312239408493043	2.3296733856201173
3	75.65031259995885	2.308654046058655	2.309954524040222	2.311290073394775
3	179.6848360998556	2.341347813606262	2.339583468437195	2.3372607946395876
3	161.3264058000059	2.324057698249817	2.3244579076766967	2.326013112068176
3	93.45126120001078	2.301395392417908	2.3013218879699706	2.3020900964736937
3	68.16357949998928	2.3078245878219605	2.309603142738342	2.30820152759552
3	70.38157510000747	2.2999406814575196	2.3001948833465575	2.297722053527832
3	88.39864749999833	2.312391424179077	2.3116013050079345	2.3126253128051757
3	207.80470680000144	2.311614418029785	2.3108535051345824	2.311980700492859
3	154.57801689999178	2.311729907989502	2.314003562927246	2.3126603841781614
3	143.4846763999958	2.3227128982543945	2.3242095708847046	2.324043369293213
3	164.93154890000005	1.88790682554245	1.6581181406974792	1.564260685443878
3	118.6264172999945	2.3420362949371336	2.3382879495620728	2.3422127246856688
3	119.10767100000521	2.3301929473876952	2.329128861427307	2.3324129581451416
3	112.4530267000082	2.3026232004165648	2.3031763553619387	2.30412118434906
3	118.83476359999622	2.312357044219971	2.3130102157592773	2.3126275300979615
3	115.60973970001214	2.325755786895752	2.324089765548706	2.3246042251586916
3	107.66609539999627	2.3245347261428835	2.3232274532318113	2.3254175424575805
3	75.97277289998601	2.3158864736557008	2.3146157264709473	2.316893744468689
3	75.9798993000004	2.312773847579956	2.3133800506591795	2.3129451751708983
3	74.61846240001614	2.314347434043884	2.313255023956299	2.313364028930664
3	75.37607709999429	1.9443925976753236	1.6505424857139588	1.5377476572990418
3	79.64499900001101	1.9412986636161804	1.6724857211112976	1.575455617904663
3	43.38772469997639	
3	39.67222509998828	
3	94.74653810000746	1.9072213411331176	1.6591401934623717	1.5387613296508789
